ID,content
5466,"@aroah77 sumpah ML bangbang ni jadi benar² parah sistemnya, ngeleg nya ngeri padahal jaringan bagus🤦🤦"
5467,tidak membosankan
5468,rank saya selalu diturunin
5469,matchmaking jelek
5470,"gw udh prioritasin exp, opsi 2 mid, opsi 3 roam. KENAPA GW TETEP DAPET ROAM CUK!!!"
5471,mantap banget karakter Alok bisa nambah darah tapi kasih Alok bisa nambah lebih banyak darah semoga Garena baik
5472,kurangin tim yang ga jelas ini game bosok
5473,"bagus tapi pas saya main saya login terus padahal udah login, malah login lagi tolong dong developer"
5474,suka bangeet ohya min tambahin map baru dooonggg bosen niii map-nya itu-itu doangg hehee🙂‍↔️ Minn satu lagii!! Untuk rank grandmaster itu lah miiin permudahiiiin wkwkwkwk boseeen grandmaster II bintang 2 dikit lagi epiiic!!!
5475,"monton curang, udh kill bnyk ttp Bae ga adill"
5476,game biadap
5477,"game ga jelas,masa tim darksistem di kasih lawan yang jago,ya jelas kalah lah"
5478,game bagus banget pas ada event kolab Naruto aku aja dapat skin kolaborasi Naruto pokoknya game ini bagus udalah bisa offline bagus lagi cocok ini untuk kalian yang lagi gabut mau ngapain segitu aja dulu ya
5479,"game nya bagus dan bikin ketagihan,tapi tolong developer kasih tim yang seimbang dong biar para player ga frustasi saat main ini game"
5480,enak buat pemula tapi kalau udah mitic glory dahlah
5481,ini gem bagus nget saing ngan garena
5482,game hebat di kasih tim ama musuh seimbang banget
5483,game apa ini gw selalu dapat tim dark sistem saat main solo game aneh
5484,tidak cocok buat gem penghilang stres tapi menambah stres
5485,sungguh keren
5486,game tolol
5487,"jaringan lag abiss parahh , buat yg emosian jangan dah download game ini ngebatin 😂😂"
5488,plisss monton jangan ikutin kata kata lemon jangan upgrade engine hp saya gak kuat lagi sekarang beli hp mahal😔
5489,Seru banget
5490,"Moonton tolonglah Dark System mu hilangkan dan atur dengan benar, saya sudah main menang kalah menang kalah dan kalah terus karna timnya player baru atau epic abadi, dan teman saya sudah banyak yang hijrah game ke HOK dan saya tetap setiap bersama MLBB, tapi kenapa sayapun di buat kecewa karna saya setiap main isinya dark System semua?? sedangkan musuhnya sudah glory di atas rata2, dan apakah itu pantas Moonton?"
5491,"gem nya bagus dan seru efek efek nya bagus juga tapi ada yang kurang,PAS MAIN TU temen tim nya beban banget jadi susah gua sendiri yang gendong nya"
5492,"KASIH TIM GA BENER ANJ, BENERIN LAHH"
5493,game aneh gak adil kasih team
5494,gamenya bagus tapi banyak drag sistem nya tolong MOONTON dan kok gw udah milih rol jangler tapi pas draf kok gw jadi exp tolong MOONTON perbaiki game nyaaaaaa
5495,"Game hama dari dulu matchmaking ga seimbang,main sama yang mati 11"
5496,minimal dark sistem di pisah lah game ga jelas banyak yang ngetrol
5497,seru banget 🥰
5498,jelek
5499,sangat seru dan menarik
5500,game nya sangat bagus sekali kita belajar bertempur dan pantang menyerah
5501,moonton gajelas giliran musuh di kasih tim ex glory sedangkan tim gw mantan epic abadi semua gimana ga seimbang coba lawanya bikin males main cobalah moonton adil dikit dong
5502,aku senang sangatttttt😎😎😎😎😎
5503,"matchmaking sangat tidak imbang sama sekali, dikasi tim lose streak, dikasiplayer coba² hero, dikasi player feeder and troll"
5504,permainan ini sangat buat saya suka tertatatang dan akurat ya sangat cocok 🤍
5505,game nya bikin stres di kasih tim yg Drak sistem
5506,gemnya saruuuuu. banget ada sekinbaru
5507,game burikkk jelek
5508,gamenya sangat bagus ksabarl nya bikin setipis tisu niat mencari hiburan malah di caci maki🥰
5509,please update this game🙏🏻
5510,montoon baik hati kasih gw menang dong gua lose streak nih
5511,Lancar
5512,asyik sih game nya walaupun naik turun bintang nya. good good
5513,"gamenya kurang, susah, dikasih yang gabisa main, ga bagus, naik turun mulu padahal mvp terus"
5514,mityk di kasih player pro
5515,GK kasihan sama player gw.baru juga menang 1x di kasih ls 6x dikasih tim troll trus
5516,game rusak ngelag Mulu drak system
5517,GK masuk akal KLO susah ya susah banget KLO gampang ya gampang banget
5518,game gk jelas saya gk make apk pihak lain bisanya akun saya kena ban 9 tahun
5519,kalah bikin emosi
5520,bgus
5521,asik cuma knp dapat tim nya biasa nya yang aneh semoga skin epic muncul lagi yang gratis kasih diamond lah
5522,lumayan seru tapi selalu ngebleng 🙏😭
5523,mantap gamenya seru tapi sinyalnya ituloh dan seru kalo main sebelum buka puasa pas ketemu tim drak sistem belom buka udah batal puasanya
5524,Makin lama makin gak jelas!! Plis lah montoon tolong perbaiki sistem Machtmaking nya
5525,"baru comeback malah tambah butut ni game ashu, atur dlu pembagian tim2nya, yg masih pemula disamakan dgn pemula, yg pro dgn yg pro, fitur pembagian rolenya jga gk berguna"
5526,setiap Main pasti ada yang gak beres games gak jelas
5527,game ini memberi pemain drak sistem pelajaran yang sangat penting
5528,Terimakasih moonton 😭😭😭
5529,INI SARAN DARI SAYA TOLONG MOONTON GA USAH BIKIN TIM TROLL DEH PLEASE SANGA MENGANGU SEKALI
5530,aslinya bintang 5 tapi karna lu ngasih lawan wantan imo terus gw kasih 1
5531,"ayolah moonton, masa dari kemarin main. ngelag trs padahal jaringan bagus, perbaiki lah jaringan nya jangan cuma update skin trs"
5532,gua kasih bintang sempurna malah ga ngotak mlbb tolol kebanyakan bugnya lag parah setelah di ufdeut
5533,game bagus kualitas terbaik gerafik bagus tingkat kesusahan bagus rank bagus
5534,heh Moonton lu kalo ngasih tim yg bener kocak ..dark sistem Mulu ..bikin gue emosi terus kalo main ..lu ngasih tim yg pada g ngerti role nya ..gue unistall aja ni game ..males main ..
5535,"menurut saya ini gamenya ga seimbang soal role apa yang sering dimainkan kadang tidak dapat sama sekali, timnya juga ga seimbang banyak bocah trol, tolong diperbaiki lagi gamenya"
5536,pangkat yang berbeda aja masih dikasih draksistem bahkan sampai di trol .pas mau dilaporin malah dibilang samak sistem dia tidak melakukan kesalahan sama sekali
5537,gem nya jelek bisa bikin seteres banyak bocil derak sistem monton ga adil gem mati suri musuh nya jago jago tapi tim ku tolol semua masa naik turun terus gem jelek masih mending ff dari pada mll banyak bocil terol
5538,"Aku suka game ini, ini game terbaik yang saya mainin👍👍👍🤬😍😍🤬🤬🥰🥰"
5539,dapat tim bot terus sampai turun ke master
5540,sangat bagus grafis nya hd banget indah gratis
5541,emng anj ni gem gkbisa login ke gogle udh coba berkali kali ttp gkbisa dahlah uninstall ajalah
5542,seru seruu
5543,Sangat bagus
5544,matching tidak adil masa tank di suruh gendong tim lawan GK buta map giliran tim gw buta map moonton tolong di kondisikan
5545,game gada faedah di kasih tim gajelas Mulu bikin kesel
5546,ff di hati ml di kaki
5547,seru banget
5548,game nya bagus
5549,seru
5550,permainan yang sangat seruuuuu
5551,percuma selalu ada even menarik kalo drak pick nya gak seimbang buat apa si even banyak kali tapi drak pick gak seimbang beda sama game moba lain nya drak pick wajar jadi tolong benahi kalo apdet lagi
5552,Perbaiki jaringan biar ngk banyak yang afk
5553,sangat bahagia
5554,saya suka dg event sekarang
5555,game nya buriq jaringan bermasalah saya dari legend 3 turun ke legend 5 gara gara jaringan padahal wifi saya sudah kenceng mohon diperbaiki jaringan nya saya jadi stress kalo GK saya hapus aja mobile legend ini
5556,ktmu tim kok bottt mulu naik turun naik turun
5557,"di kasih tim ampas Mulu tiap waktu cape,di trol Mulu aga lain sistemnya"
5558,kenapa kalok main rank di kasih tim drak sistem GK pernah menang
5559,gamenya bagus
5560,game kebanyakan dark sistem🥲
5561,Bagusssss
5562,bagus cuman klo bikin emosinya pas internet jelek
5563,Game nya seru tapi kurangin dark sistem nya aja
5564,gem jelek dan tidak selalu adil .
5565,geme nya seru banget
5566,semoga pihak moonton bakal bangkrut aamiin
5567,seru banget tapi ya aku gak tau kenapa aku gak bisa main renk tapi gpp ini seru banget hero favorit ku di mlb itu droyt pokok ya itu lah
5568,persoal kali kau monton jaringan bagus kau kasi jelek mentang mentang hp android aku mau defend di buat nglag giliran mati bagus jaringan
5569,monton tolong para player dark sistem ban aj akun nya bikin stres😠
5570,yang bener dong kalo ngasih tim harus seimbang
5571,gem nya menarik dan bagus
5572,kenapa sih dapet tim ampas mulu cape gua gendong udah legend turun epic emang gila lu muntun
5573,sangat bagus saya sukaaaaaaaaa
5574,"hampir sempurna, tolong moonton kasih saya tim yang bagus, tim yang seimbang🤬🤬 dari tadi gua ketemu dark sistem"
5575,game nya bagus dan asik walaupun agak kurang beruntung di even yg ada di game nya
5576,Moonton aku ingin winstreak🥺
5577,apa lah monton semua Hero ku pegang gak ada yang saki tapi kalo di musuh bagus sekali hi aja apa lah monton pilih kasih makan ya ku kasih bintang satu
5578,bagusih
5579,gamenya sangat bagus dan di hp saya permainannya sangat lancar
5580,"saya stres main game ini,dan mohon untuk di band yang tidak tau main"
5581,"Game Makin Gak Jelas Aneh, System Moonton Aneh Woy jangan Main game ini!!!!!!!!!!!!"
5582,gem nya bagus tetapi akun saya tidak dapat login karena saat menskipsikan data loading nya rilod teris atau ngulang ngulang jadi mohon di tanggapi
5583,seru
5584,"game yang sangat tidak bagus dan jangan didownload ya guys karna suka ngelek aku kesel lah, wifi udah bagus tapi di gameplay malah ngelek, aneh"
5585,"lebih di perhatiin lagi cara ngasih tim,lain kali idep dikit kasih tim nya jangan ngawur solo kok ketemu lawan nya squad.."
5586,"Game banyak bug, Lag mulu, Sistem pertandingan gak sesuai"
5587,"pas awal main takut bgt jadi toxic ternyata ini dari diri sendiri yg keseringan toxic, ini bagus bgt bg"
5588,stresssss
5589,ini gem seru banget cocok untuk pw paspor kami dari q q q q q q dan seru
5590,game tolol ngalag an padahal udah makek wifi+data klo gini mmr Fanny sama wr fanny gw turun game gong gong
5591,saya player miskin jadi minta tolong buat even donate ya satu lagi saya ingin menyampaikan mohon game nya di ringan kan lagi hp saya tidak kuat menahan berat nya game tersebut mohon di jawab @MONTON.ID
5592,game bagus dan seru
5593,game nya nggak bagus giliran mau naik rank malah dikasih lawan yang jagooo
5594,gamenya bagus tapi sistem dalam game sangat-sangat butuk
5595,game burik gak bisa login kocak
5596,setiap main rank hero saya ga bisa digerakan dan pas maju dan mau mundur dia malah maju ke turet semoga di perbaiki
5597,kalau orang udah kalah terus kasih menang malah di bagi tim beban paste gemnya gak seru
5598,bagus⭐⭐⭐⭐⭐
5599,"Gacorr sii ML ,ehkemmm btw bantu aku masuk global Aldous dong monton hehe"
5600,game ini tidak pantas di download dan harus di hapus dari playstore karena game ini sangat menyetres kan kalau udah di epik 1 mau naik ke legend malah di kasih tim yang tidak waras darksistem karena saya menghapus game ini saya pindah ke free fire yang saya cintai moonton haram semoga game ini di hapus dari playstore saya kasih bintang 1
5601,bagi sekin gratis dong munton
5602,"tim feeder, tim yg tidak seimbang"
5603,kalah Mulu kalo gua bisa mitik gua kasih bintang lima
5604,game ini pembagian tim nya GK masuk akal y seharusnya yang jago Ama yang jago yang nob Ama yang nob mohon di perbaiki lagi kalau nggak di perbaiki bikin orang stres
5605,game burik
5606,game ini bagus sekali sampai tidak bisa berkata-kata
5607,EH. EMANG GAME INI UDAH SEPI SERING BET GW KETEMU BOT. UDAH GAK ADA PLAYER LAGI MASA TIM GW BOT MULU JALAN MAJU MUNDUR MAJU MUNDUR MATI. EMANG GW KAGAK TAU. dan bot itu ada di player roam. gw tau roam itu sepi peminat. MAKANYA BALIKIN AJA SISTEM YG DULU GAK USAH PLIH PILIH ROLE KALO NANTI ROAMNYA DAPET BOT juga. gw lebih memilih player only hanabi dari pada roam bot.
5608,coba kasih gw tim yang bener napa
5609,"game gak jelas koneksi jaringan stabil malah dibilang gak stabil, rusak rusak, ngasih tim gak bener dan gak seimbang"
5610,dikasih lawan tidak sama rank dan tim saya bit semua
5611,"kasih tim yang bener dikit, GK isinya dark sistem semua, bilangnya match making udah di buat adil, GK tau dah yang di maksud adil dari mana, kalo dari rank masih sering ketemu tim masih di legend musuh dah di mitik itu juga timnya mentok legend sedangkan musuhnya mantan glory, ayolah monton makin lama makin rusak ini game"
5612,"apa coba, wifi bagus tapi ping diatas 200 😒😠🙄 memang game haram"
5613,"season ini matchmachingnya kacau msh legend 5 ktmu legend 1&2 smua nah tmnya pada epic 2 & 1 bnyak akun br ,bkin stak gk bs naik di rank lose streak mulu ,role jg pada ngasal banyak org ngtroll gajelas"
5614,sangat seru dan kita bisa mendapatkan hero2 baru dari ml
5615,"NGELAG PARAH, nangis tiap hari ama nih game karna ngelag, jaringan oke, tetep ngelag🙄🙄"
5616,bgus pokoknya
5617,GAME KONTOLLLLLLLLLL
5618,bagus bangettt
5619,gaada tanggung jawab nya game ini
5620,"kebanyakan dikasi tim bot, season ini paling aneh. Game gamasuk akal, sekali dua kali gpp ini mah dikasi tim gajls trs, giliran tim musuh malah damagenya ga ngotak, adil dri mananya dah. 🤌"
5621,moonton tolong di banned 1 minggu orang orang yang sengaja troll mmr gw turun banyak gara gara publik tolol yang troll
5622,"Dear monton,gua sebagai penikmat Mobile legend mau kasih saran boleh..??, bisa ga stop ngasih event hadiah / skin gratis lewat sering main Classic atau brawl , sumpah player player lu ngerusak game Clasik/brawl dengan cara diem di base biar cepet end ,tolong di perbaikin lagi dong hal kaya gini.... Better lu bikin game lagi kaya event Spongebob masak masak ketimbang ngasih skin atau hadiah lewat sering main game di brawl atau classic.. Tengkyu ."
5623,pengalaman buruk
5624,karena kaga ada rumah dan pintu
5625,ini game yang sangat seru dan menyenangkan dan memikirkan untuk menang
5626,bagus
5627,permainan yg membutuhkan kekompakan tim dan permainan yg sangat bagus
5628,"moonton kikir , kapan gw dapat tim bagus , gw uda losetreak 22× memang game rasis cuma di mlbb"
5629,"udah ngga bener season sekarang gimana si ni game ngadain banyak event cuma buat uang orang"" aja lu porotin,giliran server gitu"" aja ngga ada baik nya sama sekali,udah mah setiap main tim nya jelek bayangin aja main solo masa musuh tim nya normal sedangkan tim gw dark sistem semua manaa sistem sekarang solo bisa ketemu party keadilannya dimana di mainin malah makin jadi percuma bikin event gada untung kalo cuma pengen uang aja sedangkan orang"" aja pengen main lancar"
5630,L0l ditemuin ny dark sistem Mulu. bukan buat menghibur game.
5631,"seru banget game nya, semoga di gift skin smaa montoon"
5632,sangat buruk
5633,gila coa gak bisa dipake di magic wheel lagi game kikir udh sengaja beli wdp biar bisa dpt coa untuk skin legend malah di hapus aneh montoon
5634,game bagus banget
5635,"jijik w lama"" SMA ini game,Brp kali wndi cap afk tiap mau masuk game macet gx bsa udh relog login lgi ttp gx bsa masuk apa cba yg mau bikin santay hiburan main mlh emosi hp jadi korban gara"" ini game,dH lh w report ini game udh gx nyaman🙏🙏"
5636,baguss
5637,"kata game penghilang setres kok di mainin jadi makin setres ya LOST STREAK, TIM GA JELAS,TIM SERASA EPIKKKKK MUAK GW,LU BIKIN SISTEM LOBBY GW DAPAT NYA EXP MULU KAPAN MID NYAAAAAA"
5638,lose Mulu moonton kasih ws yang banyak lah
5639,game paling buruk
5640,game yg keren
5641,"game aneh, selalu memberikan tim yang tidak berimbang"
